synthetic_k,repetition,candidate_group_id,controller,output_handling_ms,certificate_filtering_ms,projection_ms,total_ms,fallback,safe_candidate_ratio,action_distance,raw_idx,exec_idx
5,0,860,Greedy-SLA,0.0026000197976827,0.0213999301195144,0.0016000121831893,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,860,DT-Top1,0.0026000197976827,0.0263999681919813,0.032300129532814,0.0613001175224781,0.0,0.6,21.0,0,2
5,0,861,PF,0.0030000228434801,0.0211999285966157,0.0017001293599605,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,861,Greedy-SLA,0.0028000213205814,0.0209999270737171,0.0016000121831893,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,861,DT-Top1,0.0026999041438102,0.0211999285966157,0.0326000154018402,0.0564998481422662,0.0,0.6,21.0,0,2
5,0,862,PF,0.0028999056667089,0.0211999285966157,0.0016000121831893,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,862,Greedy-SLA,0.0026999041438102,0.0295999925583601,0.0016000121831893,0.0338999088853597,0.0,0.6,0.0,4,4
5,0,862,DT-Top1,0.0026000197976827,0.0209999270737171,0.0322998967021703,0.0558998435735702,0.0,0.6,21.0,0,2
5,0,863,PF,0.0030000228434801,0.0211000442504882,0.001800013706088,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,863,Greedy-SLA,0.0026999041438102,0.0215999316424131,0.0014000106602907,0.0256998464465141,0.0,0.6,0.0,4,4
5,0,863,DT-Top1,0.0027001369744539,0.0211999285966157,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,864,PF,0.0030000228434801,0.0212001614272594,0.0014998950064182,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,864,Greedy-SLA,0.0027997884899377,0.0215000472962856,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,864,DT-Top1,0.0026000197976827,0.0211000442504882,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,865,PF,0.0030999071896076,0.0214001629501581,0.0014998950064182,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,865,Greedy-SLA,0.0027001369744539,0.0213999301195144,0.0014000106602907,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,865,DT-Top1,0.002400018274784,0.0207999255508184,0.0016000121831893,0.0247999560087919,0.0,0.6,0.0,4,4
5,0,866,PF,0.0028999056667089,0.0215999316424131,0.0015001278370618,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,866,Greedy-SLA,0.0025001354515552,0.0210998114198446,0.0015001278370618,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,866,DT-Top1,0.0025001354515552,0.0210998114198446,0.0385001767426729,0.0621001236140728,0.0,0.6,21.0,0,2
5,0,867,PF,0.0029001384973526,0.0215999316424131,0.0016000121831893,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,867,Greedy-SLA,0.0026999041438102,0.0214001629501581,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,867,DT-Top1,0.0026000197976827,0.0209999270737171,0.0015001278370618,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,868,PF,0.0029001384973526,0.0210998114198446,0.0015001278370618,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,868,Greedy-SLA,0.0025001354515552,0.0213999301195144,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,868,DT-Top1,0.0026000197976827,0.0209999270737171,0.0321001280099153,0.0557000748813152,0.0,0.6,21.0,0,2
5,0,869,PF,0.0028999056667089,0.0211999285966157,0.0016000121831893,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,869,Greedy-SLA,0.0026999041438102,0.0215000472962856,0.0014000106602907,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,869,DT-Top1,0.0025001354515552,0.0207999255508184,0.0324000138789415,0.0557000748813152,0.0,0.6,21.0,0,2
5,0,870,PF,0.0030000228434801,0.0209000427275896,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,870,Greedy-SLA,0.0027001369744539,0.0211999285966157,0.0014000106602907,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,870,DT-Top1,0.0026000197976827,0.0209000427275896,0.0014998950064182,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,871,PF,0.0030000228434801,0.0215000472962856,0.0016000121831893,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,871,Greedy-SLA,0.0029001384973526,0.0211000442504882,0.0014998950064182,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,871,DT-Top1,0.0026999041438102,0.020800158381462,0.0016998965293169,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,872,PF,0.0032000243663787,0.0209999270737171,0.0017001293599605,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,872,Greedy-SLA,0.0026000197976827,0.0209000427275896,0.0014000106602907,0.024900073185563,0.0,0.6,0.0,4,4
5,0,872,DT-Top1,0.0026000197976827,0.0209999270737171,0.0014000106602907,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,873,PF,0.0030999071896076,0.0213999301195144,0.0014000106602907,0.0258998479694128,0.0,0.6,0.0,2,2
5,0,873,Greedy-SLA,0.0044999178498983,0.0343001447618007,0.001800013706088,0.0406000763177871,0.0,0.6,0.0,4,4
5,0,873,DT-Top1,0.0029001384973526,0.0241999514400959,0.0014998950064182,0.0285999849438667,0.0,0.6,0.0,4,4
5,0,874,PF,0.0031001400202512,0.0222998205572366,0.0016000121831893,0.0269999727606773,0.0,0.6,0.0,2,2
5,0,874,Greedy-SLA,0.0027001369744539,0.0217999331653118,0.0016998965293169,0.0261999666690826,0.0,0.6,0.0,4,4
5,0,874,DT-Top1,0.002400018274784,0.0085998326539993,0.0128999818116426,0.023899832740426,0.0,0.6,21.0,0,2
5,0,875,PF,0.0030999071896076,0.0220001675188541,0.0014998950064182,0.0265999697148799,0.0,0.6,0.0,2,2
5,0,875,Greedy-SLA,0.0025001354515552,0.0813000369817018,0.0034999102354049,0.087300082668662,0.0,0.6,0.0,4,4
5,0,875,DT-Top1,0.0032999087125062,0.0290002208203077,0.0374999362975358,0.0698000658303499,0.0,0.6,21.0,0,2
5,0,876,PF,0.001200009137392,0.0082999467849731,0.0007001217454671,0.0102000776678323,0.0,0.6,0.0,2,2
5,0,876,Greedy-SLA,0.0010000076144933,0.0080999452620744,0.000600004568696,0.0096999574452638,0.0,0.6,0.0,4,4
5,0,876,DT-Top1,0.0010998919606208,0.0078000593930482,0.0122000928968191,0.0211000442504882,0.0,0.6,21.0,0,2
5,0,877,PF,0.0013001263141632,0.0078999437391757,0.000600004568696,0.009800074622035,0.0,0.6,0.0,2,2
5,0,877,Greedy-SLA,0.0009001232683658,0.0078999437391757,0.000600004568696,0.0094000715762376,0.0,0.6,0.0,4,4
5,0,877,DT-Top1,0.0010000076144933,0.0079001765698194,0.0118999741971492,0.020800158381462,0.0,0.6,21.0,0,2
5,0,878,PF,0.001200009137392,0.0078999437391757,0.000600004568696,0.0096999574452638,0.0,0.6,0.0,2,2
5,0,878,Greedy-SLA,0.0009997747838497,0.0079001765698194,0.000600004568696,0.0094999559223651,0.0,0.6,0.0,4,4
5,0,878,DT-Top1,0.0010000076144933,0.0076000578701496,0.0119998585432767,0.0205999240279197,0.0,0.6,21.0,0,2
5,0,879,PF,0.0010998919606208,0.0080000609159469,0.0006998889148235,0.0097998417913913,0.0,0.6,0.0,2,2
5,0,879,Greedy-SLA,0.0010000076144933,0.0079001765698194,0.000600004568696,0.0095001887530088,0.0,0.6,0.0,4,4
5,0,879,DT-Top1,0.0010000076144933,0.0076000578701496,0.0120000913739204,0.0206001568585634,0.0,0.6,21.0,0,2
5,0,880,PF,0.0011001247912645,0.0076999422162771,0.000600004568696,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,880,Greedy-SLA,0.0010000076144933,0.0076999422162771,0.000600004568696,0.0092999543994665,0.0,0.6,0.0,4,4
5,0,880,DT-Top1,0.0010000076144933,0.0078000593930482,0.0118000898510217,0.0206001568585634,0.0,0.6,21.0,0,2
5,0,881,PF,0.001200009137392,0.0078000593930482,0.0004998873919248,0.0094999559223651,0.0,0.6,0.0,2,2
5,0,881,Greedy-SLA,0.0008998904377222,0.0078000593930482,0.0005001202225685,0.009200070053339,0.0,0.6,0.0,4,4
5,0,881,DT-Top1,0.0010000076144933,0.0076000578701496,0.0118000898510217,0.0204001553356647,0.0,0.6,21.0,0,2
5,0,882,PF,0.001200009137392,0.0097998417913913,0.000600004568696,0.0115998554974794,0.0,0.6,0.0,2,2
5,0,882,Greedy-SLA,0.0009001232683658,0.0078999437391757,0.0005001202225685,0.0093001872301101,0.0,0.6,0.0,4,4
5,0,882,DT-Top1,0.0010000076144933,0.0076999422162771,0.0120000913739204,0.0207000412046909,0.0,0.6,21.0,0,2
5,0,883,PF,0.0017001293599605,0.0118999741971492,0.0006998889148235,0.0142999924719333,0.0,0.6,0.0,2,2
5,0,883,Greedy-SLA,0.0010000076144933,0.0086000654846429,0.000600004568696,0.0102000776678323,0.0,0.6,0.0,4,4
5,0,883,DT-Top1,0.0008998904377222,0.0080999452620744,0.0130000989884138,0.0219999346882104,0.0,0.6,21.0,0,2
5,0,884,PF,0.0011997763067483,0.0081001780927181,0.000600004568696,0.0098999589681625,0.0,0.6,0.0,2,2
5,0,884,Greedy-SLA,0.0008998904377222,0.0080999452620744,0.0122000928968191,0.0211999285966157,0.0,0.6,21.0,0,2
5,0,884,DT-Top1,0.0010000076144933,0.0077998265624046,0.0120000913739204,0.0207999255508184,0.0,0.6,21.0,0,2
5,0,885,PF,0.001200009137392,0.0077998265624046,0.0007001217454671,0.0096999574452638,0.0,0.6,0.0,2,2
5,0,885,Greedy-SLA,0.0010000076144933,0.0080000609159469,0.000600004568696,0.0096000730991363,0.0,0.6,0.0,4,4
5,0,885,DT-Top1,0.0008998904377222,0.0076999422162771,0.0005001202225685,0.0090999528765678,0.0,0.6,0.0,4,4
5,0,886,PF,0.0010998919606208,0.0080000609159469,0.0005001202225685,0.0096000730991363,0.0,0.6,0.0,2,2
5,0,886,Greedy-SLA,0.0010000076144933,0.0077998265624046,0.000600004568696,0.009399838745594,0.0,0.6,0.0,4,4
5,0,886,DT-Top1,0.0010000076144933,0.0222001690417528,0.0008000060915946,0.0240001827478408,0.0,0.6,0.0,4,4
5,0,887,PF,0.0010998919606208,0.0084000639617443,0.000600004568696,0.0100999604910612,0.0,0.6,0.0,2,2
5,0,887,Greedy-SLA,0.0010000076144933,0.0076999422162771,0.000600004568696,0.0092999543994665,0.0,0.6,0.0,4,4
5,0,887,DT-Top1,0.0010998919606208,0.0076999422162771,0.0125002115964889,0.0213000457733869,0.0,0.6,21.0,0,2
5,0,888,PF,0.0010000076144933,0.0078999437391757,0.000600004568696,0.0094999559223651,0.0,0.6,0.0,2,2
5,0,888,Greedy-SLA,0.0010000076144933,0.0076000578701496,0.0118999741971492,0.0205000396817922,0.0,0.6,21.0,0,2
5,0,888,DT-Top1,0.0010000076144933,0.0078000593930482,0.0116999726742506,0.0205000396817922,0.0,0.6,21.0,0,2
5,0,889,PF,0.0010998919606208,0.0076999422162771,0.000600004568696,0.009399838745594,0.0,0.6,0.0,2,2
5,0,889,Greedy-SLA,0.001200009137392,0.0096000730991363,0.0122999772429466,0.023100059479475,0.0,0.6,21.0,0,2
5,0,889,DT-Top1,0.0011001247912645,0.0076999422162771,0.011600088328123,0.0204001553356647,0.0,0.6,21.0,0,2
5,0,890,PF,0.0011001247912645,0.0076999422162771,0.000600004568696,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,890,Greedy-SLA,0.0010000076144933,0.0256001949310302,0.0006998889148235,0.0273000914603471,0.0,0.6,0.0,4,4
5,0,890,DT-Top1,0.0008998904377222,0.0078999437391757,0.000600004568696,0.009399838745594,0.0,0.6,0.0,4,4
5,0,891,PF,0.0010000076144933,0.0078000593930482,0.0005997717380523,0.009399838745594,0.0,0.6,0.0,2,2
5,0,891,Greedy-SLA,0.0009001232683658,0.0133998692035675,0.000600004568696,0.0148999970406293,0.0,0.6,0.0,4,4
5,0,891,DT-Top1,0.0010000076144933,0.0076999422162771,0.000600004568696,0.0092999543994665,0.0,0.6,0.0,4,4
5,0,892,PF,0.0030999071896076,0.0211000442504882,0.0015001278370618,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,892,Greedy-SLA,0.0026000197976827,0.0211999285966157,0.0014000106602907,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,892,DT-Top1,0.0027001369744539,0.0247999560087919,0.0235000625252723,0.0510001555085182,0.0,0.6,21.0,0,2
5,0,893,PF,0.0013001263141632,0.0175999011844396,0.0009001232683658,0.0198001507669687,0.0,0.6,0.0,2,2
5,0,893,Greedy-SLA,0.0011001247912645,0.0084999483078718,0.000600004568696,0.0102000776678323,0.0,0.6,0.0,4,4
5,0,893,DT-Top1,0.0010000076144933,0.0076999422162771,0.0121002085506916,0.020800158381462,0.0,0.6,21.0,0,2
5,0,894,PF,0.0013001263141632,0.0091998372226953,0.0005001202225685,0.011000083759427,0.0,0.6,0.0,2,2
5,0,894,Greedy-SLA,0.0011001247912645,0.0090999528765678,0.000600004568696,0.0108000822365283,0.0,0.6,0.0,4,4
5,0,894,DT-Top1,0.0010000076144933,0.0076999422162771,0.0120000913739204,0.0207000412046909,0.0,0.6,21.0,0,2
5,0,895,PF,0.0010998919606208,0.0078000593930482,0.0005001202225685,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,895,Greedy-SLA,0.0010000076144933,0.0076000578701496,0.000600004568696,0.009200070053339,0.0,0.6,0.0,4,4
5,0,895,DT-Top1,0.0010000076144933,0.0074999406933784,0.0118000898510217,0.0203000381588935,0.0,0.6,21.0,0,2
5,0,896,PF,0.0011001247912645,0.0078000593930482,0.0004998873919248,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,896,Greedy-SLA,0.0010000076144933,0.0075998250395059,0.000600004568696,0.0091998372226953,0.0,0.6,0.0,4,4
5,0,896,DT-Top1,0.0009001232683658,0.0076999422162771,0.0118000898510217,0.0204001553356647,0.0,0.6,21.0,0,2
5,0,897,PF,0.0011001247912645,0.0078000593930482,0.0004998873919248,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,897,Greedy-SLA,0.0010000076144933,0.0076999422162771,0.0004998873919248,0.0091998372226953,0.0,0.6,0.0,4,4
5,0,897,DT-Top1,0.0008998904377222,0.0077001750469207,0.0004998873919248,0.0090999528765678,0.0,0.6,0.0,4,4
5,0,898,PF,0.0011001247912645,0.0076999422162771,0.000600004568696,0.0094000715762376,0.0,0.6,0.0,2,2
5,0,898,Greedy-SLA,0.0008998904377222,0.0076000578701496,0.0115998554974794,0.0200998038053512,0.0,0.6,21.0,0,2
5,0,898,DT-Top1,0.0010000076144933,0.0074999406933784,0.0114999711513519,0.0199999194592237,0.0,0.6,21.0,0,2
5,0,899,PF,0.0010000076144933,0.0076000578701496,0.000600004568696,0.009200070053339,0.0,0.6,0.0,2,2
5,0,899,Greedy-SLA,0.0009001232683658,0.0078000593930482,0.0004998873919248,0.009200070053339,0.0,0.6,0.0,4,4
5,0,899,DT-Top1,0.0009001232683658,0.0078999437391757,0.0118999741971492,0.0207000412046909,0.0,0.6,21.0,0,2
5,0,900,PF,0.0028999056667089,0.0207000412046909,0.0014000106602907,0.0249999575316905,0.0,0.6,0.0,2,2
5,0,900,Greedy-SLA,0.0026000197976827,0.0215000472962856,0.0015001278370618,0.0256001949310302,0.0,0.6,0.0,4,4
5,0,900,DT-Top1,0.0026000197976827,0.020800158381462,0.0014000106602907,0.0248001888394355,0.0,0.6,0.0,4,4
5,0,901,PF,0.0028999056667089,0.0209999270737171,0.0014000106602907,0.0252998434007167,0.0,0.6,0.0,2,2
5,0,901,Greedy-SLA,0.0026999041438102,0.0212001614272594,0.001399777829647,0.0252998434007167,0.0,0.6,0.0,4,4
5,0,901,DT-Top1,0.0027001369744539,0.0210998114198446,0.0015001278370618,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,902,PF,0.0030999071896076,0.0209000427275896,0.0014998950064182,0.0254998449236154,0.0,0.6,0.0,2,2
5,0,902,Greedy-SLA,0.0027001369744539,0.0209999270737171,0.0014000106602907,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,902,DT-Top1,0.0026999041438102,0.0207999255508184,0.0015001278370618,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,903,PF,0.0046000350266695,0.0375001691281795,0.0018998980522155,0.0440001022070646,0.0,0.6,0.0,2,2
5,0,903,Greedy-SLA,0.0030000228434801,0.02329982817173,0.0015001278370618,0.027799978852272,0.0,0.6,0.0,4,4
5,0,903,DT-Top1,0.0028000213205814,0.0212998129427433,0.0264002010226249,0.0505000352859497,0.0,0.6,21.0,0,2
5,0,904,PF,0.001200009137392,0.0078000593930482,0.000600004568696,0.0096000730991363,0.0,0.6,0.0,2,2
5,0,904,Greedy-SLA,0.0010998919606208,0.0078000593930482,0.000600004568696,0.0094999559223651,0.0,0.6,0.0,4,4
5,0,904,DT-Top1,0.0009997747838497,0.0078000593930482,0.0118999741971492,0.0206998083740472,0.0,0.6,21.0,0,2
5,0,905,PF,0.001200009137392,0.0079001765698194,0.000600004568696,0.0097001902759075,0.0,0.6,0.0,2,2
5,0,905,Greedy-SLA,0.0010000076144933,0.0077998265624046,0.0005001202225685,0.0092999543994665,0.0,0.6,0.0,4,4
5,0,905,DT-Top1,0.0010000076144933,0.0079001765698194,0.0004998873919248,0.0094000715762376,0.0,0.6,0.0,4,4
5,0,906,PF,0.0012998934835195,0.0084999483078718,0.0005001202225685,0.0102999620139598,0.0,0.6,0.0,2,2
5,0,906,Greedy-SLA,0.0010000076144933,0.0078000593930482,0.000600004568696,0.0094000715762376,0.0,0.6,0.0,4,4
5,0,906,DT-Top1,0.0008998904377222,0.0078000593930482,0.0119998585432767,0.0206998083740472,0.0,0.6,21.0,0,2
5,0,907,PF,0.0031001400202512,0.0213999301195144,0.0014998950064182,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,907,Greedy-SLA,0.0026000197976827,0.0217999331653118,0.0014000106602907,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,907,DT-Top1,0.0026999041438102,0.0213000457733869,0.0322998967021703,0.0562998466193676,0.0,0.6,21.0,0,2
5,0,908,PF,0.0032999087125062,0.0212001614272594,0.0014998950064182,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,908,Greedy-SLA,0.0028000213205814,0.0213000457733869,0.0015997793525457,0.0256998464465141,0.0,0.6,0.0,4,4
5,0,908,DT-Top1,0.0026999041438102,0.0216001644730567,0.0326000154018402,0.0569000840187072,0.0,0.6,21.0,0,2
5,0,909,PF,0.0032000243663787,0.0213999301195144,0.0014998950064182,0.0260998494923114,0.0,0.6,0.0,2,2
5,0,909,Greedy-SLA,0.0028000213205814,0.0213999301195144,0.0015001278370618,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,909,DT-Top1,0.0026000197976827,0.0209999270737171,0.0324000138789415,0.0559999607503414,0.0,0.6,21.0,0,2
5,0,910,PF,0.0031001400202512,0.0211999285966157,0.0014998950064182,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,910,Greedy-SLA,0.0026000197976827,0.0208998098969459,0.0015001278370618,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,910,DT-Top1,0.0113998539745807,0.0221000518649816,0.0322000123560428,0.0656999181956052,0.0,0.6,21.0,0,2
5,0,911,PF,0.0028999056667089,0.0209000427275896,0.0014998950064182,0.0252998434007167,0.0,0.6,0.0,2,2
5,0,911,Greedy-SLA,0.0027001369744539,0.0212998129427433,0.0014000106602907,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,911,DT-Top1,0.0024999026209115,0.0211000442504882,0.0014998950064182,0.0250998418778181,0.0,0.6,0.0,4,4
5,0,912,PF,0.0031001400202512,0.0212998129427433,0.0016000121831893,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,912,Greedy-SLA,0.0027001369744539,0.0209999270737171,0.0014000106602907,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,912,DT-Top1,0.0026000197976827,0.0206998083740472,0.0320000108331441,0.0552998390048742,0.0,0.6,21.0,0,2
5,0,913,PF,0.0030000228434801,0.0215999316424131,0.0015001278370618,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,913,Greedy-SLA,0.0026999041438102,0.0213000457733869,0.0014000106602907,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,913,DT-Top1,0.0026000197976827,0.0273000914603471,0.0014998950064182,0.0314000062644481,0.0,0.6,0.0,4,4
5,0,914,PF,0.0030999071896076,0.0215000472962856,0.0014998950064182,0.0260998494923114,0.0,0.6,0.0,2,2
5,0,914,Greedy-SLA,0.0026000197976827,0.0211999285966157,0.0017001293599605,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,914,DT-Top1,0.0026000197976827,0.0209000427275896,0.0362000428140163,0.0597001053392887,0.0,0.6,21.0,0,2
5,0,915,PF,0.0030000228434801,0.0207000412046909,0.0015001278370618,0.0252001918852329,0.0,0.6,0.0,2,2
5,0,915,Greedy-SLA,0.0025001354515552,0.0207999255508184,0.0014000106602907,0.0247000716626644,0.0,0.6,0.0,4,4
5,0,915,DT-Top1,0.0025997869670391,0.020800158381462,0.0014000106602907,0.0247999560087919,0.0,0.6,0.0,4,4
5,0,916,PF,0.0030999071896076,0.020800158381462,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,2,2
5,0,916,Greedy-SLA,0.0026999041438102,0.0207000412046909,0.0014000106602907,0.0247999560087919,0.0,0.6,0.0,4,4
5,0,916,DT-Top1,0.0025997869670391,0.0207000412046909,0.0321001280099153,0.0553999561816453,0.0,0.6,21.0,0,2
5,0,917,PF,0.0029001384973526,0.0209999270737171,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,917,Greedy-SLA,0.0026000197976827,0.0209000427275896,0.0313001219183206,0.054800184443593,0.0,0.6,21.0,0,2
5,0,917,DT-Top1,0.0026999041438102,0.0209999270737171,0.0311001203954219,0.0547999516129493,0.0,0.6,21.0,0,2
5,0,918,PF,0.0030000228434801,0.0211000442504882,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,918,Greedy-SLA,0.0028000213205814,0.0215999316424131,0.0014000106602907,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,918,DT-Top1,0.0024999026209115,0.0209999270737171,0.031700124964118,0.0551999546587467,0.0,0.6,21.0,0,2
5,0,919,PF,0.0030000228434801,0.022500054910779,0.0015001278370618,0.0270002055913209,0.0,0.6,0.0,2,2
5,0,919,Greedy-SLA,0.0028999056667089,0.0213000457733869,0.0015001278370618,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,919,DT-Top1,0.0028000213205814,0.0211000442504882,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,920,PF,0.0029997900128364,0.0212001614272594,0.0014998950064182,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,920,Greedy-SLA,0.0026999041438102,0.0212001614272594,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,920,DT-Top1,0.0027001369744539,0.0208998098969459,0.0324000138789415,0.0559999607503414,0.0,0.6,21.0,0,2
5,0,921,PF,0.0030999071896076,0.0210001599043607,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,921,Greedy-SLA,0.0024999026209115,0.0209999270737171,0.0015001278370618,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,921,DT-Top1,0.0048999208956956,0.0392000656574964,0.0398999545723199,0.0839999411255121,0.0,0.6,21.0,0,2
5,0,922,PF,0.0032000243663787,0.0230998266488313,0.001800013706088,0.0280998647212982,0.0,0.6,0.0,2,2
5,0,922,Greedy-SLA,0.0027001369744539,0.0216998159885406,0.0017001293599605,0.0261000823229551,0.0,0.6,0.0,4,4
5,0,922,DT-Top1,0.0028000213205814,0.0211000442504882,0.0145998783409595,0.0384999439120292,0.0,0.6,21.0,0,2
5,0,923,PF,0.0029997900128364,0.0215000472962856,0.0015001278370618,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,923,Greedy-SLA,0.0028000213205814,0.0213000457733869,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,923,DT-Top1,0.0024999026209115,0.0219000503420829,0.0321001280099153,0.0565000809729099,0.0,0.6,21.0,0,2
5,0,924,PF,0.0031001400202512,0.0213000457733869,0.0014998950064182,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,924,Greedy-SLA,0.0026000197976827,0.0268998555839061,0.0015001278370618,0.0310000032186508,0.0,0.6,0.0,4,4
5,0,924,DT-Top1,0.0027001369744539,0.0211999285966157,0.0320000108331441,0.0559000764042139,0.0,0.6,21.0,0,2
5,0,925,PF,0.0028000213205814,0.0209000427275896,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,2,2
5,0,925,Greedy-SLA,0.0026000197976827,0.0213999301195144,0.0014000106602907,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,925,DT-Top1,0.0026000197976827,0.0211000442504882,0.0328999012708663,0.0565999653190374,0.0,0.6,21.0,0,2
5,0,926,PF,0.0030000228434801,0.0213999301195144,0.0016000121831893,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,926,Greedy-SLA,0.0024999026209115,0.0213000457733869,0.0016000121831893,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,926,DT-Top1,0.0026000197976827,0.0211000442504882,0.0320998951792717,0.0557999592274427,0.0,0.6,21.0,0,2
5,0,927,PF,0.0030000228434801,0.0213000457733869,0.0016000121831893,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,927,Greedy-SLA,0.0027001369744539,0.0213000457733869,0.0016998965293169,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,927,DT-Top1,0.0026000197976827,0.0212001614272594,0.0320998951792717,0.0559000764042139,0.0,0.6,21.0,0,2
5,0,928,PF,0.0028000213205814,0.0209999270737171,0.0016000121831893,0.0253999605774879,0.0,0.6,0.0,2,2
5,0,928,Greedy-SLA,0.0024999026209115,0.0215999316424131,0.0014000106602907,0.0254998449236154,0.0,0.6,0.0,4,4
5,0,928,DT-Top1,0.0027001369744539,0.0213000457733869,0.0320998951792717,0.0561000779271125,0.0,0.6,21.0,0,2
5,0,929,PF,0.0028999056667089,0.0211999285966157,0.0015001278370618,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,929,Greedy-SLA,0.0026000197976827,0.0215999316424131,0.0015001278370618,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,929,DT-Top1,0.0025001354515552,0.0206998083740472,0.031700124964118,0.0549000687897205,0.0,0.6,21.0,0,2
5,0,930,PF,0.0030000228434801,0.0217000488191843,0.0015001278370618,0.0262001994997262,0.0,0.6,0.0,2,2
5,0,930,Greedy-SLA,0.0026000197976827,0.0213000457733869,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,930,DT-Top1,0.0026999041438102,0.0213000457733869,0.0324000138789415,0.0563999637961387,0.0,0.6,21.0,0,2
5,0,931,PF,0.0030000228434801,0.0212998129427433,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,931,Greedy-SLA,0.0026000197976827,0.0212998129427433,0.0014000106602907,0.0252998434007167,0.0,0.6,0.0,4,4
5,0,931,DT-Top1,0.0026000197976827,0.0213000457733869,0.0322998967021703,0.05619996227324,0.0,0.6,21.0,0,2
5,0,932,PF,0.0030000228434801,0.0211999285966157,0.0016000121831893,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,932,Greedy-SLA,0.0027001369744539,0.0211999285966157,0.0013001263141632,0.0252001918852329,0.0,0.6,0.0,4,4
